"model","Kest","Sensitivity","Precision","F1","cosine_R","rmse_sig","rmse_theta","rmse_Betas","sign_Betas","fp_Betas","rmse_lambda_in","rmse_lambda_out","rmse_counts_in","rmse_counts_out","time","iter","effectiveBetas","effectiveSigs","effectiveTheta","effectiveMu","effectiveSigma2","effectiveLogPost","effectiveLogLik","effectiveLogPrior","Simulation","Scenario","n","J"
"SignatureAnalyzer",8,0.875,0.875,0.875,0.959859511890254,0.0050418178210152,138.861551356245,0.369451732326225,0,0,0.144376289013258,0.10491851067279,0.640338846502747,0.64111653330318,2.56392992734909,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S4_hotspots",248677,100
"PPF_map",8,1,1,1,0.992526395221133,0.00256755758726998,105.958441411365,0.205599586530494,0.975,0,0.112490982681927,0.0624136854850436,0.633882304378342,0.635815579012912,10.3610791563988,380,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S4_hotspots",248677,100
"PPF_mcmc",8,1,1,1,0.99437240948568,0.00240472543346216,103.015289692123,0.205673384982465,0.975,0,0.112358321109728,0.0621972955395401,0.633878593145647,0.635824411756007,38.2073827068011,NA,147.842822030036,172.272729750135,315.411528017571,648.211597578321,1490.6347835411,150,150,150,"Simulation_07","S4_hotspots",248677,100
"CompNMF",7,0.875,1,0.933333333333333,0.968886906862024,0.00622202177240035,142.006146377424,0.343838614389058,0,0,0.0511986846841194,0.0656085710076709,0.436106602521977,0.449275395400906,0.0150440653165181,8979,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S4_hotspots",181118,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.953900758720574,0.00545170140970877,84.1727052729347,0.343838614389058,0,0,0.0512234984540861,0.0656287503760343,0.436106744892333,0.44927682888588,2.27027361392975,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S4_hotspots",181118,100
"PPF_map",8,1,0.875,0.933333333333333,0.982832411807804,0.0147014020749763,132.315355639047,0.250517559187627,0.95,0.1,0.0371530887031385,0.0501412190058363,0.434685720923594,0.448124141168885,13.4856447140376,660,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S4_hotspots",181118,100
"PPF_mcmc",8,1,0.875,0.933333333333333,0.979404735876027,0.0104838621908924,117.699462267433,0.255742057215038,0.9,0.125,0.0370075588756205,0.0502572431461226,0.434694390835737,0.448198838796606,28.0324562152227,NA,123.862224185525,165.283561315804,314.914171925367,573.210760872984,1394.1076115274,150,157.663859742298,150,"Simulation_08","S4_hotspots",181118,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.939460069154924,0.00628451401917789,227.194137015809,0.42790343473858,0,0,0.133559587963345,0.179405442357259,0.926356297716637,0.970568796337063,0.0269096652666728,4349,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S4_hotspots",294105,100
"SignatureAnalyzer",7,0.875,1,0.933333333333333,0.951697030093842,0.00597772913668373,203.225844146912,0.42790343473858,0,0,0.133638448801058,0.179495123765722,0.926355805799125,0.970580890057915,1.94629331827164,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S4_hotspots",294105,100
"PPF_map",7,0.875,1,0.933333333333333,0.976679703471764,0.0050718304969602,193.801812496508,0.247690748159531,1,0,0.0846244264508344,0.130731481724438,0.918245872285829,0.956728350163095,13.9521363377571,410,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S4_hotspots",294105,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.976432984697428,0.00529499981905726,195.411280171283,0.247582029392463,0.971428571428571,0,0.0846207551734954,0.130615375846401,0.918242834107782,0.956712571484856,39.9632261236509,NA,174.424783714444,176.107204811687,387.354619134921,796.175400202167,1510.48097117089,150,150,150,"Simulation_09","S4_hotspots",294105,100
"CompNMF",7,0.875,1,0.933333333333333,0.971583354183538,0.00615174519055698,222.770094309262,0.384467650600436,0,0,0.202085342737554,0.0936290931363876,0.516934608339345,0.509074038360463,0.0330933888753255,6967,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S4_hotspots",230968,100
"SignatureAnalyzer",8,1,1,1,0.975386336945013,0.00433207841658419,161.371086414888,0.384467650600436,0,0,0.2020699155451,0.0936540944377021,0.516934816940029,0.509073366505683,1.65039079984029,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S4_hotspots",230968,100
"PPF_map",8,1,1,1,0.996232969858603,0.00189600068069772,155.000740299841,0.214088063531114,0.925,0,0.172162924919992,0.064135593011611,0.512229965769106,0.505628983787063,9.10736467043559,410,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_10","S4_hotspots",230968,100
"PPF_mcmc",8,1,1,1,0.996954671624217,0.00204016019987051,145.650032549807,0.212448973309211,0.925,0,0.171931747875136,0.0637715895726514,0.512227470021686,0.505629398558162,34.6600956281026,NA,132.677664264311,198.581560192349,310.652016169183,848.926926715788,1393.04291262267,150,150,150,"Simulation_10","S4_hotspots",230968,100
"CompNMF",7,0.875,1,0.933333333333333,0.964333835455864,0.00566583504089548,168.211875023172,0.40923468374741,0,0,0.0825042102525356,0.122530043566102,0.510076448222643,0.519093197667017,0.0077140212059021,3956,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S4_hotspots",245362,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.964982805772807,0.00480140305109768,117.89919486953,0.40923468374741,0,0,0.0825613871896523,0.122477159882989,0.510076457689584,0.519089196100591,2.3293664932251,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S4_hotspots",245362,100
"PPF_map",9,1,1,1,0.996758754074612,0.0178894692636884,72.3697856469271,0.253574708603398,1,0,0.0619355656698747,0.093559436014402,0.507073423816615,0.514116340548341,7.48464777469635,240,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_11","S4_hotspots",245362,100
"PPF_mcmc",9,1,1,1,0.995867414247971,0.0128079459900949,78.2112434975325,0.231854565056087,1,0,0.061798978366779,0.0929509526290068,0.507072051270088,0.514131070186179,36.6353510578473,NA,113.661369137371,181.990749819789,255.063395446335,695.992946012756,1394.21596980547,150,88.4325716512323,150,"Simulation_11","S4_hotspots",245362,100
"CompNMF",7,0.875,1,0.933333333333333,0.964201934512192,0.00552201025124607,151.574959670731,0.358589275113296,0,0,0.0582000783929543,0.0720203125199675,0.466034997453929,0.456371260534848,0.0105492830276489,6725,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S4_hotspots",202406,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.963948062470555,0.00508420810390429,107.550060286744,0.358589275113296,0,0,0.0582453417742157,0.0720563878863673,0.466035363484296,0.456372971952036,1.41692214806875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S4_hotspots",202406,100
"PPF_map",8,1,1,1,0.995214739236905,0.00238320969524243,67.7703877226851,0.203684126406388,0.975,0,0.045790699829748,0.0559778084726634,0.464464304374003,0.454407045794982,5.58572283585866,240,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_12","S4_hotspots",202406,100
"PPF_mcmc",8,1,1,1,0.99506666367841,0.00394197021110917,68.1470605376803,0.202109293050178,0.975,0,0.0456969818681229,0.055864166509079,0.464467358118787,0.454404267019476,30.6515569488208,NA,125.226193155252,177.259471219857,286.864100600955,686.694605313584,1504.22175021897,150,92.0014058391854,150,"Simulation_12","S4_hotspots",202406,100
"CompNMF",8,0.875,0.875,0.875,0.972477524766246,0.00501097311267207,339.419600693427,0.398096767166037,0,0,0.246464723417017,0.238163631417659,3.89030441027709,2.89440830408417,0.0419927597045898,6644,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S4_hotspots",325033,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.973442757700281,0.00395086323315278,300.605963660716,0.398096767166037,0,0,0.246492840495839,0.238123266084441,3.89030412790424,2.89440666213362,3.51447039047877,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S4_hotspots",325033,100
"PPF_map",10,1,0.9,0.947368421052632,0.995248099271536,0.0332426378776837,581.44959034755,0.29455693168069,0.975,0.125,0.191281647794258,0.158256256308569,3.88585171864677,2.94304615237092,10.7257461706797,330,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_13","S4_hotspots",325033,100
"PPF_mcmc",9,1,1,1,0.996029014023399,0.0209537439154823,229.224720948626,0.447566231764386,1,0,0.190480145581439,0.158942362061977,3.88566272672673,2.93470356809464,44.3892270406087,NA,140.550536612816,298.036113958737,303.282841760904,755.781746963479,1385.53231956942,150,150,150,"Simulation_13","S4_hotspots",325033,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.961187076768823,0.00612849160841665,161.41853686028,0.386824416973682,0,0,0.161282697949201,0.0907132621752173,0.812454041292821,0.582969305581936,0.0272185524304708,5127,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S4_hotspots",228963,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.960782067150658,0.00554731005145943,111.500331392124,0.386824416973682,0,0,0.161285197572413,0.0907962707339647,0.812454163589343,0.58297332908528,2.03388846715291,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S4_hotspots",228963,100
"PPF_map",8,1,1,1,0.986557044818683,0.00317044147253868,80.9711835705613,0.22149131208524,1,0,0.133232785084965,0.0666253712614863,0.808593463736611,0.578067693673116,10.3190157810847,390,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_14","S4_hotspots",228963,100
"PPF_mcmc",8,1,1,1,0.989859431041761,0.00333538580075924,81.6311046669946,0.220512694532671,1,0,0.13300518253466,0.0665330422350714,0.808597026954501,0.578069682492536,34.82185972929,NA,133.397813935655,180.596311104887,299.940852977653,732.794734016239,1480.768913907,150,53.6411577367974,150,"Simulation_14","S4_hotspots",228963,100
"CompNMF",7,0.875,1,0.933333333333333,0.966702976161203,0.0066712519479659,126.187446763015,0.351355841024443,0,0,0.0602417673776247,0.0869482295572581,0.494850597001674,0.475221018628055,0.0185800234476725,4519,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S4_hotspots",201141,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.958529121318297,0.00599395697507737,108.464263631469,0.351355841024443,0,0,0.0603073888025639,0.0869833436949023,0.494850684291666,0.475223640151253,1.67516208489736,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S4_hotspots",201141,100
"PPF_map",8,1,1,1,0.984682093647699,0.0040391339274861,85.9593893206487,0.200800661412908,0.975,0,0.038615243462894,0.0624223701885829,0.492115708422542,0.471895494212846,6.81121829748154,300,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_15","S4_hotspots",201141,100
"PPF_mcmc",8,0.875,0.875,0.875,0.981618926755216,0.00337927625529719,85.6930387654389,0.199796478614259,0.95,0,0.0386057578286807,0.0622441414565656,0.492116862930625,0.471896333319406,31.4433283487956,NA,141.871176991237,177.092565260331,314.713896369278,667.85872888815,1518.17021321995,150,96.3130918321968,150,"Simulation_15","S4_hotspots",201141,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.953817805323724,0.00556377827551533,122.33244886461,0.402498088052924,0,0,0.152131719338283,0.112939201381922,0.71606630225668,0.584082031950655,0.0318427324295044,5138,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S4_hotspots",242816,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.955249731312236,0.00611885732447323,104.764082676377,0.402498088052924,0,0,0.152142145843024,0.11300116419534,0.716066167169037,0.584088609341385,2.93655812342962,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S4_hotspots",242816,100
"PPF_map",8,1,1,1,0.992363783614493,0.00266462908576654,79.9922254103265,0.228694249662747,1,0,0.117180862455849,0.0866098831655888,0.710578388487338,0.579932047294071,17.1891738533974,610,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_16","S4_hotspots",242816,100
"PPF_mcmc",8,1,1,1,0.99177893257755,0.00406811908822544,83.3576815331087,0.227799948536899,1,0,0.116945426964291,0.0864468379506497,0.710576745756283,0.57993972006139,36.2415102958679,NA,117.415175019856,176.623167096293,270.214433858242,625.149181373381,1437.67979345564,52.4684242431437,76.0726045237373,65.747661316562,"Simulation_16","S4_hotspots",242816,100
"CompNMF",7,0.875,1,0.933333333333333,0.978888205333726,0.00555762089211625,187.066344021774,0.351478439867752,0,0,0.0545515006921459,0.100106920691262,0.457236286533676,0.477492138931393,0.0129876613616943,2508,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S4_hotspots",202092,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.970908687523337,0.00446228970949867,103.297889564041,0.351478439867752,0,0,0.0546090017001674,0.100012188320432,0.457236986403477,0.47748160061245,2.06717555125554,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S4_hotspots",202092,100
"PPF_map",8,1,1,1,0.997098309235415,0.00181605015382336,60.7564104518813,0.200881375408573,0.975,0,0.0370801057861802,0.0781718715257343,0.455494647342715,0.474956771597978,7.57893463770549,320,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_17","S4_hotspots",202092,100
"PPF_mcmc",8,1,1,1,0.996672275277059,0.00279229180904737,59.9705066284731,0.199263428663855,0.95,0,0.0370348823338621,0.0777718991038422,0.455496751814345,0.474961128116103,30.7419638792674,NA,124.336473338656,182.693926999384,278.070538684696,614.120027117385,1500,91.5896415933292,93.2032643329199,117.664480551219,"Simulation_17","S4_hotspots",202092,100
"CompNMF",7,0.875,1,0.933333333333333,0.978007734592333,0.00537937580578995,172.91042728302,0.33170548310845,0,0,0.0555384144111745,0.0504911314660565,0.459202986519547,0.469273263073929,0.0254399259885152,5292,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S4_hotspots",206305,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.972844497770244,0.0044623700727717,98.4231818465007,0.33170548310845,0,0,0.0555532634375451,0.0505040446749083,0.45920301424305,0.469273022845784,2.22120968103409,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S4_hotspots",206305,100
"PPF_map",8,1,1,1,0.997658770971921,0.00218059611190333,45.4956699570878,0.187846883481015,0.975,0,0.0428444138462653,0.0389389144606041,0.45773196200892,0.467422284529943,5.52995453278224,220,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_18","S4_hotspots",206305,100
"PPF_mcmc",8,1,1,1,0.99731378575675,0.00331123759627639,47.8590966131283,0.186172725852026,1,0,0.0427500590330184,0.0388199036174521,0.457734630180698,0.467424719174722,30.8521506071091,NA,130.290876423491,182.485544079124,275.3877875418,580.904138934304,1417.75381089135,150,90.4121470796102,150,"Simulation_18","S4_hotspots",206305,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.947762353852779,0.00661638810790531,131.215181803997,0.324395280867459,0,0,0.212905465855954,0.378410898710858,0.649343351196776,0.791550082334444,0.022134526570638,3296,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S4_hotspots",202270,100
"SignatureAnalyzer",7,0.75,0.857142857142857,0.8,0.94983006056995,0.00603148179630189,120.57918279406,0.324395280867459,0,0,0.212921459806801,0.378371318477115,0.649343484230454,0.791542083508763,1.38921139240265,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S4_hotspots",202270,100
"PPF_map",8,0.875,0.875,0.875,0.975785917659438,0.00395731752549085,84.7048865989573,0.182780836953423,0.975,0.075,0.184453819778422,0.328046518463333,0.644073034338709,0.782036274556001,7.35985204378764,380,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_19","S4_hotspots",202270,100
"PPF_mcmc",8,0.875,0.875,0.875,0.974293101563008,0.0105885328851304,111.98791198065,0.208936500882744,0.9,0.125,0.184225686319659,0.327810096698419,0.644066950806153,0.782183967043223,28.0314338763555,NA,107.398144106638,172.756659482823,283.005732810853,681.738493417462,1358.96906291731,3.80478242771067,6.58637231550405,1.94144644007451,"Simulation_19","S4_hotspots",202270,100
"CompNMF",7,1,1,1,0.979890396437277,0.00571312580756804,157.483119104514,0.278645444062605,0,0,0.0407957414703714,0.0282890956792046,0.416050378529889,0.41270863016516,0.0231889645258586,4436,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S4_hotspots",152258,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.972059748896424,0.00448831097196509,90.4956344462723,0.278645444062605,0,0,0.0408302031370519,0.0282906088562231,0.416050718912624,0.412708256394164,2.36865070263545,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S4_hotspots",152258,100
"PPF_map",8,1,1,1,0.995861938727954,0.00248877073969922,49.3769205998846,0.158714128212316,0.95,0,0.0284775710222523,0.0186703402185953,0.415352800907955,0.412084722202915,3.61085916360219,190,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_20","S4_hotspots",152258,100
"PPF_mcmc",8,1,1,1,0.995813440087207,0.00383638876681706,50.4015470464632,0.156910705003597,0.95,0,0.0284044776816521,0.0185917575319256,0.415353833762812,0.412086110031509,24.3700038830439,NA,122.249390740259,179.381306914421,249.55590174904,535.295844359332,1503.70011451096,295.040719802873,150,278.454545573329,"Simulation_20","S4_hotspots",152258,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.958882739572064,0.00582535950301614,151.648071434384,0.325143469217714,0,0,0.0606521812195023,0.0452912943704163,0.432758717222332,0.458185060221357,0.0072348674138387,3419,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_01","S5_cn_noise",183877,100
"SignatureAnalyzer",8,0.75,0.75,0.75,0.965290378425317,0.00498083383163386,92.9934705072314,0.325143469217714,0,0,0.0606693366936935,0.0453741801721828,0.432761415691124,0.458186460800701,1.8475278655688,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_01","S5_cn_noise",183877,100
"PPF_map",8,1,1,1,0.99243901844525,0.00285698622287986,61.4007906985564,0.182824106852425,0.975,0,0.0450740107316624,0.0298437940884573,0.431337412482387,0.457072366337455,8.88990034659704,430,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_01","S5_cn_noise",183877,100
"PPF_mcmc",8,1,1,1,0.9927009693505,0.00371345110087436,62.7859708772145,0.180331732372145,0.975,0,0.0449341385365947,0.0298385661008324,0.431342515050876,0.45707611871998,27.452281443278,NA,121.710749549268,168.828222927903,265.604820810987,435.522437839819,1476.14183373158,109.135974942304,150,150,"Simulation_01","S5_cn_noise",183877,100
"CompNMF",7,0.875,1,0.933333333333333,0.971607849658486,0.00610037803131065,138.757444494492,0.351078009277914,0,0,0.0572118084616039,0.0597694306677885,0.455318329131568,0.437485792343754,0.0228931506474813,5679,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_02","S5_cn_noise",183594,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.966200958187271,0.0052265884181681,90.6030502425222,0.351078009277914,0,0,0.0572400053967817,0.0597631614251062,0.455320388545612,0.437486397386287,3.55118173360825,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_02","S5_cn_noise",183594,100
"PPF_map",8,1,1,1,0.995464728568556,0.00221199902642431,53.9676728850253,0.200079290934291,0.95,0,0.0417267358213767,0.0459219274088722,0.454007014413783,0.436104309681136,5.01644879579544,220,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_02","S5_cn_noise",183594,100
"PPF_mcmc",8,1,1,1,0.994972960281939,0.00314346594147387,55.018764237064,0.198057522616265,0.95,0,0.0416210792091225,0.0457513951335072,0.45401084412623,0.436107662211973,27.2519145011902,NA,116.976332380992,159.543653517856,265.993981937824,473.228233277658,1530.30308745937,198.311124891905,150,207.548516824887,"Simulation_02","S5_cn_noise",183594,100
"CompNMF",7,0.875,1,0.933333333333333,0.962758139399982,0.00535028612085803,125.684922542463,0.324986648525657,0,0,0.072690345280583,0.133505431813856,0.467646759841931,0.536078561368706,0.0232343951861064,4732,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_03","S5_cn_noise",195567,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.951787704697728,0.00535834764706793,91.5769154543459,0.324986648525657,0,0,0.072714508211369,0.133430315419722,0.467649448875083,0.536071792497233,1.37157981395721,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_03","S5_cn_noise",195567,100
"PPF_map",7,1,1,1,0.979548787916577,0.00486300290440161,119.324736994528,0.200720963677676,0.971428571428571,0.0285714285714286,0.0525955487185256,0.107969219869234,0.465562657140575,0.532022191961395,9.83424138228099,470,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_03","S5_cn_noise",195567,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.97618440489794,0.005486244680562,115.735812835446,0.201046916243183,0.971428571428571,0.0285714285714286,0.0525118017231435,0.107539303876,0.465564441201475,0.532020655501573,27.3693303863208,NA,145.296550200403,154.140246444852,293.2351510845,658.634237834525,1547.33887093727,150,150,150,"Simulation_03","S5_cn_noise",195567,100
"CompNMF",7,0.875,1,0.933333333333333,0.96463114727015,0.00620338494023642,97.7016448949089,0.24438466456763,0,0,0.0223083210208478,0.0195334225645307,0.403518635267394,0.406875654488899,0.00784000555674235,5207,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_04","S5_cn_noise",139336,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.959097411411903,0.00550868517638629,71.3378378665997,0.24438466456763,0,0,0.0223335395790967,0.0196139353130126,0.403520520408007,0.406876788109429,2.67797597646713,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_04","S5_cn_noise",139336,100
"PPF_map",8,1,1,1,0.981631230256384,0.00436903367232988,57.5831326472194,0.143104483535174,0.95,0,0.0171083984857743,0.0146842431613502,0.40323219538206,0.406629385837865,3.53960205713908,210,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_04","S5_cn_noise",139336,100
"PPF_mcmc",8,1,1,1,0.987254381636534,0.00484607951366695,58.541238238104,0.142256007147176,0.95,0,0.0170666683736197,0.0147315726645051,0.403234762975533,0.406635036595235,22.874328203996,NA,121.525343032911,156.782160274935,255.330303551347,313.186203297605,1487.24964493492,109.265071002189,93.1204199900736,150,"Simulation_04","S5_cn_noise",139336,100
"CompNMF",7,0.875,1,0.933333333333333,0.961060734193032,0.00593348954411583,148.296628083423,0.361765169082172,0,0,0.102136179339715,0.128959788471191,0.53146673914661,0.538070752080854,0.0135681907335917,3221,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S5_cn_noise",237601,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.966292422347946,0.00463825458810955,110.56158256901,0.361765169082172,0,0,0.102137834582316,0.128970224318431,0.531469395116446,0.538078043104635,2.15284058650335,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S5_cn_noise",237601,100
"PPF_map",8,1,1,1,0.993678110010082,0.00300427512268653,63.6601742494472,0.200787886316934,1,0,0.0794919977399199,0.100300788456848,0.528150790936634,0.534567844464479,5.56537383794785,220,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_05","S5_cn_noise",237601,100
"PPF_mcmc",8,1,1,1,0.994471069016864,0.00362796438994565,68.7339664331834,0.199740464468489,1,0,0.0793592337631352,0.100197572656552,0.528156280945739,0.534575398641895,35.0526706059774,NA,128.743401285174,171.038715297741,294.841010000566,628.847775277708,1503.44383067163,150,110.630873796328,150,"Simulation_05","S5_cn_noise",237601,100
"CompNMF",7,0.875,1,0.933333333333333,0.961027539564111,0.00596523357125874,104.604272015647,0.364934504437481,0,0,0.134105194958082,0.0534176583759749,0.476555051033567,0.424390684287304,0.00339860916137695,2018,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S5_cn_noise",188681,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.956523458848291,0.00592502222643685,83.9800551667204,0.364934504437481,0,0,0.134098225965479,0.0536393096235627,0.476557521438758,0.424409520506117,0.883010892073313,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S5_cn_noise",188681,100
"PPF_map",7,1,1,1,0.980375640828887,0.00485364737346971,105.932153147982,0.22682086513208,0.971428571428571,0,0.105114287658017,0.0306109918427826,0.473613409361946,0.422648241179613,9.18990052143733,410,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_06","S5_cn_noise",188681,100
"PPF_mcmc",7,0.875,1,0.933333333333333,0.975885951889826,0.00516917896297537,99.4467871092176,0.227232463494835,0.971428571428571,0,0.104874731133379,0.0307163347496335,0.473613643169231,0.422647208195731,28.4045372684797,NA,154.54807154613,165.694685274422,366.930628149804,856.848413947,1500,279.805707351115,117.209574414206,150,"Simulation_06","S5_cn_noise",188681,100
"CompNMF",7,0.875,1,0.933333333333333,0.967762857263678,0.00563511067186874,106.149329485394,0.320890930327434,0,0,0.0505449257458123,0.0602081242579102,0.445848115653961,0.446376584729677,0.00813881556193034,5429,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S5_cn_noise",172516,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.953733327169243,0.0054257177386142,80.7002257790673,0.320890930327434,0,0,0.0505794254728002,0.0601905341907694,0.44585049355573,0.44637351548862,1.68206506172816,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S5_cn_noise",172516,100
"PPF_map",8,1,1,1,0.989691849789284,0.0033358371611588,55.5099115944788,0.182517381089693,1,0,0.0382649140216296,0.0473940832080552,0.444378706269576,0.44525180250193,4.79836720625559,240,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_07","S5_cn_noise",172516,100
"PPF_mcmc",8,1,1,1,0.987433947494616,0.00409082658663006,61.7660714927308,0.181931976508685,1,0,0.03824959913649,0.0473067792541355,0.444384096721269,0.44526091761644,27.0757969339689,NA,116.160820912903,166.06660646194,285.779531249528,582.549653661354,1482.46382368647,110.089155458442,42.6084456894841,150,"Simulation_07","S5_cn_noise",172516,100
"CompNMF",7,0.875,1,0.933333333333333,0.970551844763565,0.00596001087750284,131.616674237066,0.337816380343611,0,0,0.0570695630430863,0.114057213975204,0.430463409961031,0.487068225627778,0.00916534662246704,5102,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S5_cn_noise",174240,100
"SignatureAnalyzer",7,0.875,1,0.933333333333333,0.967597786044664,0.00580053522284964,114.919355800191,0.337816380343611,0,0,0.0571383155301515,0.114028309308004,0.430465927106966,0.487063529540013,1.63210186958313,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S5_cn_noise",174240,100
"PPF_map",8,0.875,0.875,0.875,0.981397435033015,0.00335679577195857,84.9837231033758,0.187660063966086,1,0.05,0.0371771237342639,0.0862458804450723,0.428729198706074,0.484660812656512,6.33949362834295,300,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_08","S5_cn_noise",174240,100
"PPF_mcmc",8,1,1,1,0.991587319782949,0.00382596594105971,64.5069509125241,0.187526094691364,0.95,0,0.0371876322227357,0.0860326679011715,0.428731942745127,0.484662893996783,25.85310211579,NA,112.103075252252,154.402769590045,256.527112300517,558.366434605891,1573.67959391262,150,84.5848131632121,150,"Simulation_08","S5_cn_noise",174240,100
"CompNMF",7,0.75,0.857142857142857,0.8,0.943130003157787,0.00755434446754727,121.923567668488,0.344413458880764,0,0,0.0976666298991608,0.0811196060756601,0.474741760480197,0.455011097596717,0.0185301144917806,4853,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S5_cn_noise",193372,100
"SignatureAnalyzer",8,0.875,0.875,0.875,0.962288329004234,0.00530489397136586,84.0595881250506,0.344413458880764,0,0,0.0976808900283472,0.0811702842721625,0.474743922753349,0.4550191637788,2.52935446500778,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simulation_09","S5_cn_noise",193372,100
