"model","rmse_counts_in","rmse_counts_out","rmse_Betas","sign_Betas","fp_Betas","attribution_acc_in","attribution_acc_out","estim_error_in","estim_error_out","brier_in","brier_out","ece_in","ece_out","mce_in","mce_out","oracle_l2_in","oracle_l2_out","oracle_kl_in","oracle_kl_out","n_mut_in","n_mut_out","Simulation","Scenario"
"CompNMF_Fixed",0.490858505731119,0.454995424082895,0.366947146872217,0,0,0.72436207964851,0.715184272833808,0.206534106911508,0.211154425657092,0.384267198399035,0.395960337421748,0.0141382920044172,0.0166767493195123,0.0215647651480928,0.0396636771119415,0.131114579700492,0.130661165575962,0.43871517671974,0.443866348714713,177530,41813,"Simulation_01","S4_hotspots"
"CompNMF_Fixed",0.455399531382169,0.437573844021071,0.337941058541867,0,0,0.758773272124458,0.758348818688612,0.158161183371589,0.160419431908681,0.341927704249445,0.343317204822566,0.00998307007060598,0.010912050478972,0.0318921843555323,0.0577873738389567,0.0915561120778531,0.0942857390448474,0.409995373414618,0.461509346254454,156840,37670,"Simulation_02","S4_hotspots"
"CompNMF_Fixed",0.479900473238591,0.541907016790566,0.366923614148229,0,0,0.760693175125962,0.766334460356517,0.165185290204375,0.165601600254908,0.33654755265325,0.328170152216468,0.00234060286661786,0.00348136943630648,0.0130253916274388,0.0756411896343973,0.0930796739040101,0.101652525494481,0.270025623650825,0.287998703754448,183388,56491,"Simulation_03","S4_hotspots"
"CompNMF_Fixed",0.486271957721295,0.432103288871746,0.361720316201259,0,0,0.780064934679511,0.779870383003606,0.150275705289149,0.147232238573238,0.313027813811321,0.313576699738795,0.00671752512874588,0.010776816802703,0.0141110126546,0.0298212947180042,0.0901819809818598,0.088404198131572,0.304344294178132,0.321044918810874,168477,41044,"Simulation_04","S4_hotspots"
"CompNMF_Fixed",0.535171322148003,0.581728180297323,0.413433464889494,0,0,0.729780998561304,0.711405960864601,0.212143656418181,0.232981613449348,0.377174907176497,0.403768383209395,0.00895445295360264,0.0130333036399284,0.019795728794085,0.041779856486601,0.147133758601681,0.168852511947547,0.397934059979566,0.453576410351721,187670,50798,"Simulation_05","S4_hotspots"
"CompNMF_Fixed",0.427384333928329,0.390053931680023,0.304288441968996,0,0,0.736271545207136,0.729593528280618,0.169307529482915,0.175850407797891,0.372152539081685,0.383418185512232,0.00843530746960677,0.00873800690507354,0.0140641975480817,0.0512781389326256,0.0965377945042611,0.100946987645879,0.354137709195546,0.387681690183978,132280,30162,"Simulation_06","S4_hotspots"
"CompNMF_Fixed",0.640338917606803,0.641134740391499,0.369451732326225,0,0,0.791580241223016,0.791715023772977,0.135136104069038,0.13662910411441,0.293628860877673,0.293434525637359,0.0031254184973111,0.00318512444013258,0.0478423326673038,0.190699475524447,0.072203441007966,0.0719325675182878,0.234432942785314,0.226198998193549,195255,53422,"Simulation_07","S4_hotspots"
"CompNMF_Fixed",0.436106540801467,0.449274244659095,0.343838614389058,0,0,0.748399068041352,0.743644741023197,0.166489947960992,0.172015676305476,0.350346584801155,0.357853610311559,0.00981883755926747,0.0077628382774398,0.0323572274397785,0.0186384079930984,0.0895855460066601,0.0930207451531238,0.313929474507106,0.345139631433624,143354,37764,"Simulation_08","S4_hotspots"
"CompNMF_Fixed",0.926356302207617,0.970569424787868,0.456347784592692,0,0,0.799192934176587,0.783505154639175,0.151592040429032,0.166046692882701,0.291409757766151,0.313078379225316,0.01864888199873,0.0257668734011793,0.0424760798598455,0.055015352046069,0.108812099112509,0.121724901781476,1.0880778038035,1.23840963584568,237651,56454,"Simulation_09","S4_hotspots"
"CompNMF_Fixed",0.516934965188688,0.509073804199633,0.384467650600436,0,0,0.757260385788547,0.75067036110118,0.18085449155819,0.18817036110118,0.339250799151685,0.35302581281019,0.00966727847601892,0.00845963532629493,0.0211080857043757,0.0227564332756104,0.117072646758761,0.125113687631226,0.380669028658887,0.380363042733639,186216,44752,"Simulation_10","S4_hotspots"
"CompNMF_Fixed",0.510076661688843,0.519093732354706,0.40923468374741,0,0,0.747922989668598,0.744038027715114,0.184529466466374,0.190903963905898,0.354959118135137,0.358797058401292,0.00560485132952257,0.0056715556627371,0.0177109048905297,0.0194078542350494,0.117714851421942,0.126568556638412,0.302419802355579,0.325959648922662,195714,49648,"Simulation_11","S4_hotspots"
"CompNMF_Fixed",0.466035219264901,0.456371022137063,0.358589275113296,0,0,0.733731916607292,0.725592058730275,0.198153712710263,0.207385185727177,0.368711244829583,0.382014970423692,0.00371503281756207,0.00633984893951993,0.015752976526935,0.0443475992684031,0.129194471277144,0.13925734218616,0.394762929176097,0.422559700045497,161405,41001,"Simulation_12","S4_hotspots"
"CompNMF_Fixed",3.89030435683057,2.89440915428603,0.398096767166037,0,0,0.819239647246829,0.83974412693092,0.134425000493223,0.1196262465432,0.256500015890521,0.229681021515775,0.00207226294553247,0.00372945971468217,0.197278917412932,0.0186736235980883,0.0974698239521375,0.0860325015195368,0.246989970740802,0.220197217741877,253435,71598,"Simulation_13","S4_hotspots"
"CompNMF_Fixed",0.812453861029431,0.582969032310473,0.386824416973682,0,0,0.757016340958385,0.744545573313591,0.176915049962576,0.184906153377172,0.341066649551016,0.356151394641656,0.0037588494245866,0.00755840727786874,0.00901860905939322,0.0143243489541767,0.120561904506188,0.12582379205903,0.34985893459924,0.370207161121447,183037,45926,"Simulation_14","S4_hotspots"
"CompNMF_Fixed",0.494850821781206,0.475220676554079,0.351355841024443,0,0,0.80008507280506,0.788373108639248,0.128946946626062,0.139646004058879,0.28334547345349,0.299636156478761,0.0101377752383324,0.0147412460460113,0.026113817487908,0.0308803711573499,0.0707826775403795,0.0754228962932066,0.340380274239568,0.389239128955494,162214,38927,"Simulation_15","S4_hotspots"
"CompNMF_Fixed",0.716066585499345,0.584078337283753,0.402498088052924,0,0,0.738411486750547,0.722487933783223,0.201743923421663,0.214505667300007,0.368691723066998,0.390836629319325,0.00367951592489477,0.014928473289712,0.00831204344556269,0.0350137257566485,0.14659702047607,0.150793365999774,0.427172915334031,0.461911479162212,197027,45789,"Simulation_16","S4_hotspots"
"CompNMF_Fixed",0.457236537702044,0.477493530339023,0.351478439867752,0,0,0.740469153354035,0.747327292775301,0.176150747627421,0.172467520015341,0.367571726004959,0.35749887779609,0.00494572781942628,0.00456491419348681,0.199958435342921,0.199958435342921,0.10245841269823,0.107286442294903,0.314538083658403,0.326695717667953,160374,41718,"Simulation_17","S4_hotspots"
"CompNMF_Fixed",0.459203036975138,0.469275650846621,0.33170548310845,0,0,0.736221648950119,0.720083148296877,0.179684212452202,0.193886710445505,0.36722831401641,0.38673245281191,0.00380123661148921,0.0119070479342227,0.0570068771923556,0.199864020049498,0.10018734142927,0.108445894710453,0.288319653066202,0.315105456452155,163971,42334,"Simulation_18","S4_hotspots"
"CompNMF_Fixed",0.649343423941409,0.791553950392272,0.324395280867459,0,0,0.766932334371795,0.77765025272033,0.157438377197174,0.15165426975964,0.330785614769364,0.317105359518585,0.00833996150457985,0.00280608244103647,0.0368714491725196,0.0361098390962047,0.0972493266880099,0.0974862973358707,0.317208834814115,0.316743443131158,156963,45307,"Simulation_19","S4_hotspots"
"CompNMF_Fixed",0.416050476748423,0.412708761042126,0.278645444062605,0,0,0.7217809906639,0.71901198642001,0.174954616182573,0.174842375112589,0.387649193189652,0.388409816404153,0.00567265518369919,0.00954523078718177,0.0167350353686178,0.0215721151585651,0.087997927232246,0.0925335330973625,0.25302199936396,0.274468611885561,123392,28866,"Simulation_20","S4_hotspots"
"CompNMF_Fixed",0.432757974824791,0.458184022312727,0.325143469217714,0,0,0.741730385638298,0.738966399108703,0.166611258865248,0.166004101992758,0.363804757878092,0.368462284451848,0.00362906142200937,0.00633892394523973,0.0261163610179261,0.0138197890529521,0.0908162003300615,0.0903552886209375,0.261023810264824,0.271377044833987,144384,39493,"Simulation_01","S5_cn_noise"
"CompNMF_Fixed",0.455317581774827,0.437484990335775,0.351078009277914,0,0,0.72123344791815,0.727323085445229,0.206008583690987,0.203102063426118,0.388170819456107,0.377881260310259,0.00855809660270293,0.0108776874394188,0.0163220989932169,0.0432186985491791,0.129054752011045,0.12648624626175,0.377969031158468,0.391258562979416,147489,36105,"Simulation_02","S5_cn_noise"
"CompNMF_Fixed",0.467645940410034,0.536082793210806,0.324986648525657,0,0,0.732052105847304,0.735420281472913,0.172316659202575,0.179246192404087,0.374421701842329,0.368663896145948,0.00436431321218984,0.00268638696152562,0.0110235822379899,0.0144099558514582,0.0940050718547879,0.108495483583006,0.305088502769151,0.337945433719461,154071,41496,"Simulation_03","S5_cn_noise"
"CompNMF_Fixed",0.403518186556364,0.406874636771156,0.24438466456763,0,0,0.736340021497671,0.737037839399191,0.150761375850949,0.151321490467938,0.368819263160609,0.370107738165946,0.00912556949005089,0.00537973742312444,0.0431154763843588,0.0260820057368788,0.0673181657541097,0.0666786558507549,0.296278191339592,0.292091814343396,111640,27696,"Simulation_04","S5_cn_noise"
"CompNMF_Fixed",0.531465715040021,0.538066466881385,0.361765169082172,0,0,0.765453107900786,0.767739167739168,0.165534791419042,0.165529815529816,0.330877698806675,0.324305476605267,0.00364837406997478,0.00758521539287426,0.012674296040566,0.0226191708617266,0.104620926232984,0.10506098336399,0.325553845460784,0.340465361809389,190981,46620,"Simulation_05","S5_cn_noise"
"CompNMF_Fixed",0.47655412425392,0.424385343901964,0.364934504437481,0,0,0.782809570431233,0.775919526042952,0.137093419848598,0.13715749197729,0.307240778706789,0.320786259386394,0.00489784008823735,0.0088076996910829,0.0117243517974064,0.0276501017474186,0.0713404051463926,0.0738612168178958,0.261663229519356,0.311737109987422,156273,32408,"Simulation_06","S5_cn_noise"
"CompNMF_Fixed",0.445847331430588,0.446377503789853,0.320890930327434,0,0,0.760117855547711,0.773040175657231,0.152794386733327,0.146489822562459,0.336875415390347,0.321739504907304,0.00864620388491612,0.00589125176235064,0.0153695449239086,0.03126511275113,0.0845963129349212,0.0835407661886951,0.333416967742081,0.30471341984778,138814,33702,"Simulation_07","S5_cn_noise"
"CompNMF_Fixed",0.430462492567294,0.487070298155688,0.337816380343611,0,0,0.734497950595095,0.740868587942522,0.166063900518014,0.158973535629231,0.370488695246046,0.363861446391509,0.00541710486466592,0.00377403324445161,0.00939028443610057,0.0121423323158278,0.0818270061250969,0.0823168574810472,0.273224371238657,0.270029968222498,136869,37371,"Simulation_08","S5_cn_noise"
"CompNMF_Fixed",0.474741104909737,0.455008645708404,0.344413458880764,0,0,0.753126353055039,0.74465859030837,0.155770063418486,0.161123348017621,0.34612000734715,0.357980010548169,0.00752574651932014,0.0115332156317554,0.0200460735987011,0.0222455923143421,0.0849364336444167,0.0856125159272305,0.262924771555903,0.296605564853763,157052,36320,"Simulation_09","S5_cn_noise"
"CompNMF_Fixed",0.423796973050279,0.453899134098259,0.284507450987983,0,0,0.717135238876599,0.707378828068483,0.209150709817308,0.225192910537738,0.384010130469239,0.397037169054625,0.0353403512339287,0.0397820723234795,0.103416942250779,0.10531405566315,0.123893072578507,0.13751741100613,2.39224916334943,2.72502940164437,136514,33176,"Simulation_10","S5_cn_noise"
"CompNMF_Fixed",0.554670507441344,0.458588780321822,0.35650471833787,0,0,0.784180253374566,0.753591392678969,0.146083795372895,0.169862354991886,0.304908263854434,0.348936908460828,0.00652168273865433,0.0124380039380769,0.0155538727309021,0.0203779819197166,0.0840585701510851,0.101679800402711,0.28968617753368,0.356606175663342,163947,33274,"Simulation_11","S5_cn_noise"
"CompNMF_Fixed",0.496136435091704,0.521279797266033,0.375560171112869,0,0,0.747777555878209,0.758766565751749,0.179285255493364,0.169336567957175,0.353167800166378,0.340121595452289,0.00197419428839148,0.00364512042931489,0.0292056756886907,0.0130873752194642,0.106555098003904,0.100140108707542,0.294583686226305,0.286143574179603,185269,49877,"Simulation_12","S5_cn_noise"
"CompNMF_Fixed",0.469503147104132,0.488117228058754,0.385366507320315,0,0,0.755038225341522,0.74884002420819,0.171606717633789,0.177212920000897,0.343054129765026,0.351878516511485,0.00713750171279056,0.00815945044381487,0.0266495297367749,0.019152999562713,0.100637462406848,0.10326443426666,0.298942660370866,0.319786312041761,159580,44613,"Simulation_13","S5_cn_noise"
"CompNMF_Fixed",0.450619474496578,0.413378602708672,0.319297597389323,0,0,0.712382935907629,0.71310556440668,0.191256869050048,0.194370685077005,0.400606922379959,0.399280657161242,0.00353098544072117,0.00573496790155935,0.0103914508699812,0.0168188265689737,0.0996692185242003,0.105759979634767,0.297524134315676,0.31229113029543,142123,33894,"Simulation_14","S5_cn_noise"
"CompNMF_Fixed",0.475965823400657,0.468123483771152,0.365709189609876,0,0,0.752381748286813,0.766206761583248,0.185567441083069,0.172635647536572,0.34778871339109,0.332078060911106,0.00401918169416904,0.00380731182306913,0.0263879658714782,0.0313809360049142,0.119445859001699,0.110832894983199,0.335174900785505,0.318540703469708,167524,40878,"Simulation_15","S5_cn_noise"
"CompNMF_Fixed",0.444128757990039,0.423945146184355,0.334304125962872,0,0,0.748423423423423,0.73446133585273,0.168644425675676,0.178819891780469,0.352133928214419,0.368599287233452,0.00341182983212122,0.00705485062917148,0.00957093575311518,0.0420247961911029,0.0954265945788025,0.0979107088788058,0.293379570413425,0.308545528968065,142080,34929,"Simulation_16","S5_cn_noise"
"CompNMF_Fixed",0.499425455246251,0.503054520762279,0.377359684692877,0,0,0.748273944798622,0.751557394903071,0.184778325389071,0.178261816597691,0.365487308934012,0.357685865896471,0.0388540695449902,0.0366274997100689,0.0637439780710067,0.0633897817453887,0.1276642371322,0.121824705119229,1.63546475479543,1.513577368987,185249,45910,"Simulation_17","S5_cn_noise"
"CompNMF_Fixed",0.438272468513551,0.434849526686455,0.294582875932078,0,0,0.733539256109914,0.73111505097195,0.165449201752008,0.16966377509023,0.374151300384824,0.374922082578204,0.00709244587631505,0.00879988062260256,0.0180719659077676,0.0345953714454713,0.0807962202123813,0.0839666473251762,0.308904814440561,0.342133988165852,140182,31586,"Simulation_18","S5_cn_noise"
"CompNMF_Fixed",0.600701351559768,0.571107911288623,0.424229315070515,0,0,0.7962534639158,0.802176972881674,0.151698585356613,0.150417565919114,0.288475617476198,0.280746873484325,0.0045565297584242,0.00379881377448784,0.144613386026218,0.188719947307116,0.102011543693949,0.10382393830712,0.294511772445852,0.299980287919487,226983,53285,"Simulation_19","S5_cn_noise"
"CompNMF_Fixed",0.529636530668024,0.554898088308107,0.372896137233316,0,0,0.771534348877668,0.762517307606414,0.16344889039759,0.170976818973603,0.321902502309136,0.331039543912989,0.00628731743837836,0.0122485868125459,0.01311691257249,0.0250090354664716,0.104482897001236,0.107099987494511,0.301511305543334,0.303709666888981,188536,44778,"Simulation_20","S5_cn_noise"
"CompNMF_Fixed",0.411463083824305,0.426662579458925,0.301048111072523,0,0,0.705539934285353,0.694026520464108,0.210760773410843,0.2229376514089,0.415887674583721,0.42935077167826,0.0326460597839926,0.0386246863988616,0.0651967586280103,0.0759625755827592,0.133873765287718,0.13917841527744,1.45641275960039,1.45131618215124,126608,31372,"Simulation_01","S6_opportunity"
"CompNMF_Fixed",0.490693072903127,0.443957067082203,0.360294790113276,0,0,0.724867303910983,0.710512876632378,0.1981235011309,0.211692322657523,0.38871124708339,0.407386679567476,0.00995919491696826,0.0202432350181314,0.0349681703111278,0.0262572749840038,0.129740061723063,0.140233407252565,0.697750415813205,0.774602871951745,175966,41121,"Simulation_02","S6_opportunity"
"CompNMF_Fixed",0.460721810760129,0.427572825856408,0.341695016849985,0,0,0.692587924036956,0.691459745226512,0.235493745931046,0.232361294676753,0.452055300301925,0.453307826051444,0.0761004746107558,0.0761941651688128,0.154108975814173,0.122242056891341,0.186290046043286,0.179490464580467,3.12261891065925,3.13426457427997,144386,35561,"Simulation_03","S6_opportunity"
"CompNMF_Fixed",0.485584342184662,0.577312196935009,0.352250445855646,0,0,0.678891133014342,0.689877439854743,0.239772415946175,0.237562414888788,0.479861414390365,0.466657562612137,0.0866357658271625,0.0851472487205824,0.118292663536225,0.14649500320293,0.186837589343904,0.191284846895082,3.54329453901193,3.61927119656412,156953,44060,"Simulation_04","S6_opportunity"
"CompNMF_Fixed",0.506500222315751,0.517699046111924,0.357190487893901,0,0,0.709634467235203,0.703966879640135,0.22018620084752,0.224557632212735,0.408272318920419,0.413052313855074,0.0120135790645525,0.0166654154145473,0.0531144289370863,0.0486919707820586,0.149432637388387,0.153223109116858,0.82717496614813,0.795281063875534,189258,50241,"Simulation_05","S6_opportunity"
"CompNMF_Fixed",0.476897937327943,0.437056601736625,0.346020313667608,0,0,0.721986872965946,0.714753433389349,0.199481221553547,0.203859303471055,0.385429691088008,0.401445103086261,0.0246067181616957,0.0241616845322241,0.0393491380941891,0.0481775540784037,0.118141929337427,0.123143077151223,0.923984923677562,1.11844510451581,165003,34514,"Simulation_06","S6_opportunity"
"CompNMF_Fixed",0.419454994950582,0.437153907526833,0.30710724261395,0,0,0.702494596195414,0.696409072473715,0.219913692971593,0.221164945558918,0.438280768742829,0.447453053195249,0.0839834253152097,0.0832718398433347,0.149984775210213,0.153347191744236,0.165877755281213,0.164995742065827,2.84396146517326,2.93470401537345,130001,32053,"Simulation_07","S6_opportunity"
"CompNMF_Fixed",0.479346992697751,0.560253332923073,0.347043842019487,0,0,0.754746128410382,0.77353178673534,0.174786472097744,0.163025686912115,0.346033962535273,0.318930747647677,0.0317593138939555,0.0264295048376379,0.0606692144913712,0.0672287462333672,0.103680801586506,0.0953513091514487,0.973871512417893,0.8835694268249,156654,45821,"Simulation_08","S6_opportunity"
"CompNMF_Fixed",0.49719903773518,0.471611694806149,0.351930292009063,0,0,0.757667515945157,0.749263380095871,0.171671007214159,0.175447469105941,0.344028998201577,0.354919916229668,0.0291075317807674,0.0311478901953453,0.0649192952405984,0.0682530040878434,0.110998211768506,0.11117415016001,1.21488030983212,1.25649848998361,177013,45478,"Simulation_09","S6_opportunity"
"CompNMF_Fixed",0.463291545891822,0.436331999337729,0.343708015571513,0,0,0.703470225368036,0.693961927424152,0.215162574651626,0.226055919095776,0.42991200249885,0.443769961607815,0.0508464015653844,0.0537558583830145,0.0946123497532029,0.205883450382744,0.156309902024684,0.167065413025275,2.59833353916336,2.89384442358503,162756,33620,"Simulation_10","S6_opportunity"
"CompNMF_Fixed",0.401966170481432,0.446662194863659,0.241072618849421,0,0,0.680484351779386,0.690502593453765,0.221106411417617,0.21384367733858,0.447761647786931,0.437735706980878,0.0406526831219267,0.0329401915663956,0.111474690452279,0.0662331594974314,0.135092925394791,0.133159068002225,1.37803005402281,1.28448054665754,113719,27955,"Simulation_11","S6_opportunity"
"CompNMF_Fixed",0.636564382461449,0.837461098329805,0.430898353381155,0,0,0.707380199548794,0.707990810209283,0.237931525344767,0.239078149118713,0.41173430825667,0.413060379562643,0.00962132209973479,0.0087885653940124,0.0206820192866671,0.0216637829066398,0.190359706619612,0.197175591823736,1.08031102829458,1.17496763708769,231823,55714,"Simulation_12","S6_opportunity"
"CompNMF_Fixed",0.503507513622028,0.516537332836451,0.364053681853097,0,0,0.70633247195227,0.695803177306236,0.225063546670472,0.237267247753703,0.409450493992277,0.425927397142591,0.0174192727684732,0.024157861134234,0.0271227055907203,0.0441276499585304,0.156124248561281,0.17270854779758,0.882532108749939,1.05572872943154,189231,44629,"Simulation_13","S6_opportunity"
"CompNMF_Fixed",0.403613022252945,0.413338464441624,0.254377759826044,0,0,0.665853373218135,0.691525304427395,0.243236016644663,0.223305412824664,0.441850681455839,0.410364353628688,0.0500446950811603,0.0368675603565099,0.804981832835576,0.122052573776525,0.136940402119733,0.126233612212989,3.75437445617287,3.1784620558081,119678,28414,"Simulation_14","S6_opportunity"
"CompNMF_Fixed",0.465436221972496,0.419919814493401,0.341432749269925,0,0,0.691412559346092,0.696920097116512,0.239641965640448,0.23242491202226,0.425615249167204,0.420116926978754,0.0317747770521189,0.0248527044821885,0.0502567864648159,0.0495830585549418,0.153912655400529,0.147303121395155,0.84890393884085,0.855060694676063,163448,36657,"Simulation_15","S6_opportunity"
"CompNMF_Fixed",0.47801316383021,0.458309499013223,0.331272295473734,0,0,0.746066221959223,0.753480977962943,0.177679003711873,0.175583817563864,0.357577074173049,0.347396804060096,0.0230545554659906,0.0168679351252361,0.0456240224843293,0.0412825895834791,0.104749519859942,0.104132137219611,0.740345448707491,0.75548431273475,148712,36484,"Simulation_16","S6_opportunity"
"CompNMF_Fixed",0.429020057507807,0.433935297537232,0.295664472049011,0,0,0.725858282109111,0.723064620305724,0.194563599109657,0.197305693107372,0.385285547380287,0.392818836680428,0.0403638920638203,0.0434680030078088,0.0758133405701554,0.0803958182243485,0.125158652796157,0.129697094842386,1.68491558224867,1.81510976686806,135678,32513,"Simulation_17","S6_opportunity"
"CompNMF_Fixed",0.508176901404223,0.462245017662905,0.344789912193359,0,0,0.745348601768319,0.739750614018515,0.163631352786339,0.168052144341583,0.35725380975425,0.36498760551729,0.0134115021484778,0.0150201397233717,0.0301244888175626,0.028097311745507,0.0894736227867035,0.0942234059355687,0.752620879053117,0.780644216399079,177796,42344,"Simulation_18","S6_opportunity"
"CompNMF_Fixed",0.478329093942228,0.453026428761566,0.396705193889832,0,0,0.699547669842779,0.711184044433224,0.249676236713193,0.237717748043423,0.4213276331901,0.402498346658706,0.0373315769313422,0.0307919634007189,0.0725068618502305,0.0998301858134074,0.186615835648254,0.175162928595463,1.13587196854072,1.08779022596314,159839,39610,"Simulation_19","S6_opportunity"
"CompNMF_Fixed",0.474124688810282,0.460741739831893,0.374601327841572,0,0,0.746688326350385,0.723391753104083,0.186777139416443,0.211563026927597,0.363805070150762,0.396127135747977,0.026037496092133,0.0339596027799054,0.0762952583480687,0.0997717216277805,0.129865657781456,0.145698174187874,1.0699500374501,1.22434340273886,159436,39142,"Simulation_20","S6_opportunity"
"mcmc_Fixed",0.293238004445961,0.306078022116225,0.00944876089418991,1,0.0333333333333333,0.800954417819679,0.812960630343312,0.0210888510613534,0.0201270334735883,0.283118132289418,0.267569479226173,0.00363228802208082,0.00545375703152972,0.0277313063548869,0.0389892210453142,0.00246874785285703,0.00266987022767769,0.00820734044187517,0.00846740775250556,137466,37313,"Simulation_01","S0_baseline"
"mcmc_Fixed",0.344248828839778,0.328753989411819,0.0093904661263554,1,0.0555555555555556,0.839160063391442,0.816154113960775,0.0198151082937137,0.0238830219333875,0.226445126102265,0.258914552806899,0.0014538262982905,0.00194654324281981,0.196575561692355,0.305310179330296,0.00237690715487587,0.00268488893934111,0.00744063140191194,0.00844534138129524,189300,43085,"Simulation_02","S0_baseline"
"mcmc_Fixed",0.294187013811136,0.288835438852317,0.00915221864227125,1,0.0333333333333333,0.79543500408234,0.783256537609958,0.0199348270604981,0.0212434923104542,0.291169100712666,0.308219131050192,0.0022239533077699,0.0041388027473866,0.0379077478188675,0.0512510075045753,0.0021190008258459,0.00204366618967924,0.00687507138286604,0.00685157243799975,138401,33422,"Simulation_03","S0_baseline"
"mcmc_Fixed",0.308168127891159,0.323107479175736,0.00868345234494195,1,0.0333333333333333,0.809734136877302,0.804906121861737,0.019316464144795,0.0198067285327195,0.272371357351892,0.279686453869808,0.00316277692998805,0.00359391059084256,0.805317456307771,0.0571220535858869,0.00216052643542505,0.00208014348632878,0.00707875763410516,0.0066690137509622,152823,41703,"Simulation_04","S0_baseline"
"mcmc_Fixed",0.348864524299341,0.292287307040162,0.00717594852350132,1,0.0111111111111111,0.854613714723535,0.824093878258859,0.0120648703869238,0.0159546794612405,0.211674648082373,0.254471599978499,0.00297040490493749,0.00561787502699243,0.819128527011678,0.0281714201641178,0.00155993231393721,0.0021838274173366,0.00613850425324272,0.00824621022880521,195775,34598,"Simulation_05","S0_baseline"
"mcmc_Fixed",0.322931197045787,0.327003233481077,0.0112540520361591,0.975,0.0444444444444444,0.845173555305011,0.828479040232444,0.0179792261376448,0.0192843920612977,0.22206754917191,0.243268418136978,0.00153565649842111,0.00266672739053144,0.186175563603345,0.0343357983806372,0.00229757812064789,0.00242839937262479,0.00768857099755735,0.00824054133696439,166748,42677,"Simulation_06","S0_baseline"
"mcmc_Fixed",0.371423248903752,0.36908220955516,0.0117687382502266,1,0.0666666666666667,0.857133115421859,0.854393842206543,0.0153295721630972,0.0151562356822139,0.203893187243848,0.208221812858955,0.0017205231487969,0.00147985603856123,0.188989633700389,0.0152535431901824,0.00174046511370561,0.00181202141048638,0.00592699104120342,0.00626314890000171,219967,54565,"Simulation_07","S0_baseline"
"mcmc_Fixed",0.31243080081997,0.290116584633699,0.00835095095645663,1,0,0.817057354059252,0.821507167073098,0.0183492100000639,0.0186165467198002,0.2583499674675,0.254134172483237,0.00202431614420959,0.00432475263487706,0.811613142927319,0.0156884130342952,0.00204863140655871,0.00184971155137472,0.00779964702434439,0.00696079344445977,156519,33626,"Simulation_08","S0_baseline"
"mcmc_Fixed",0.296403045907595,0.324778358259303,0.00893657696103507,1,0.0555555555555556,0.815740379499911,0.7931124137279,0.0213725837914524,0.0240616431880495,0.260083715284747,0.29212756220708,0.00173906439849025,0.00385849577066074,0.185919088394388,0.0135722518549805,0.00267501810383271,0.00348498115089493,0.00922694709289358,0.0114269385803335,140975,42308,"Simulation_09","S0_baseline"
"mcmc_Fixed",0.318155149610927,0.346369642040457,0.00898254033150986,0.974358974358974,0.0333333333333333,0.822389726065421,0.827203359876915,0.0163706906654988,0.0177765765016529,0.255048945438023,0.248364078081554,0.00220540494258105,0.00208390944857687,0.196739181928725,0.805794986219968,0.00203181430990446,0.00223938458078591,0.00703594670424449,0.00713602848443369,162119,48097,"Simulation_10","S0_baseline"
"mcmc_Fixed",0.4965301963453,0.509002858168497,0.00829646800573961,1,0.0333333333333333,0.888499107183505,0.907105705605317,0.00855131039157465,0.00666620783230259,0.161531712708449,0.13531648764482,0.000895562139370238,0.00080095354342039,0.192386769067142,0.0331543150930802,0.000846150137777721,0.000719876643228923,0.00306147107361064,0.00257351581763018,395378,101707,"Simulation_11","S0_baseline"
"mcmc_Fixed",0.325114615144393,0.28897627750157,0.00894549174805158,1,0.0333333333333333,0.800634744270162,0.808922709638914,0.0212349735818726,0.0227693225902716,0.282186371527476,0.270769299689552,0.00220116067960046,0.00607210114485696,0.0128580836205243,0.0277474410145925,0.00257557038989329,0.00263393471190556,0.0093825006976407,0.00928353583806373,169202,33510,"Simulation_12","S0_baseline"
"mcmc_Fixed",0.309518699338798,0.311153571690683,0.00948956771034622,1,0.0222222222222222,0.833821748134255,0.832096715612515,0.0199142994829315,0.0211435687230841,0.237248872814595,0.24077941788329,0.00310626374718302,0.00597085412223588,0.0181001168454652,0.0190745759253256,0.00280550560454726,0.00321318203745859,0.0100173888552747,0.0109520359878713,153558,38546,"Simulation_13","S0_baseline"
"mcmc_Fixed",0.285918094056447,0.29627651828604,0.00889472739262584,1,0.0222222222222222,0.794871402678251,0.828807824628245,0.024518763813792,0.0192203804270564,0.288847248731744,0.244407535867688,0.00389675348408024,0.00566389810997141,0.190961596998597,0.0225299057547492,0.00267879570526779,0.00219518024108364,0.00930851607275164,0.00780000553280659,130757,35171,"Simulation_14","S0_baseline"
"mcmc_Fixed",0.330898882039243,0.305433223007997,0.00733223599845066,1,0.0333333333333333,0.821054718477399,0.790580274428721,0.015192024470375,0.0196289036277221,0.256805264182199,0.298194491055513,0.00193079106151805,0.00454068314107817,0.00840358217128123,0.0515124564163548,0.0017346407574594,0.00205036620182357,0.00577809980700613,0.00702550951781772,176540,37241,"Simulation_15","S0_baseline"
"mcmc_Fixed",0.308816822535522,0.320883111067203,0.00807860905256207,1,0.0222222222222222,0.82342937502044,0.828607404896239,0.0184452366157569,0.0168293096350825,0.251101540642361,0.244308515530357,0.00204225010867928,0.00136102659838122,0.192523678776571,0.00777236168973072,0.00212192758685634,0.0019824130236738,0.00695646608929574,0.00660611183850361,152885,41297,"Simulation_16","S0_baseline"
